-73382071, -71788757
77134821, 87542777

40028301, -80532400
-80349930, 19706025

78204974, 82927098
39093440, -75289887

-75034292, -34839289
-66920319, 95263803

-82602054, 5401597
-61798534, 49416495

3965855, 55692314
-2801556, -23296146

-48741332, -68514490
22538207, 52150117

48358914, -20720575
28201138, 50312

89212175, -90304197
-36652168, -71131290

-13610623, -23951289
58084220, 53839431

-20089689, 50584563
27866077, 46042963

-46554152, -70061020
74674266, -36046967

-10610462, -61169981
-73138705, -79733395

-79896781, 34429184
-54788172, -57940135

-26259129, -46962902
95140764, -61584818

-84039453, -20835037
15273902, -95812489

69249733, 30909484
43958539, 76848673

-93632119, -26820500
39372823, -52779488

91934692, -44153368
-25467255, -39071672

32973521, 57682876
-88228216, 10904080

46737938, 10576337
54268668, -18787762

-96798071, -51750604
91552062, 36987576

-33542012, 27109821
22464452, 25894704

63757346, 33360096
47353047, -91000078

73875866, -90892223
47083006, 68043574

-28928443, -46953516
88960240, 65800557

-47002330, 45284871
18664298, -67243933

-54703152, -22307839
5219742, -93874076

-85114323, -9512129
-29877038, -88280532

-29233479, 86070292
-73976766, 38540565

47424630, 2762020
33211125, 66437720

-99831570, -6495652
31483980, -31748426

-89379389, -89258388
-60570570, -78524229

59537718, 92783907
70047971, -45640435

62269814, 19694496
65261710, -57822598

72172504, -2074061
2972820, -41124137

32805714, 87649633
67153776, -34659351

37632375, 20360719
58984849, 23711104

8150503, 6110348
-97970223, 21660807

22091007, -80174229
-96108592, 25643986

76061302, -69845572
-76738767, -52154827

-17007154, 7885524
-68670398, 27468156

-4828717, 69786143
-82694991, -66521481

-71679280, -41342372
-57549850, -47005529

46569461, 42117817
46000115, -64871785

93439230, -24562485
66898209, -72579156

-14371071, -81256620
-65053932, 99447173

-2105983, -98368180
-48735184, 54114783

5147406, 64426051
-5401727, -68773090

33352183, 60534554
-96402994, 14111145

50699909, -20305677
-86934860, 61716454

61312343, 76018592
40119686, -42774985

7284079, -65284278
46841075, -62682350

-13646008, -69355836
-69933309, 49336713

-50210413, 46790080
28472235, -18947471

-57156135, -97205608
-82157061, 49428764

25845981, 12907756
-33149806, 4023796

34655773, -65261126
9881879, -81592829

-43019752, -69761408
-4595064, -39207004

-86175796, -87945526
7760562, -74816474

-86228402, -49794688
-74585642, 19199465

19030860, -50512499
-43530466, 86465611

-6618242, -23121382
-9095922, -55585595

-8796663, -27315234
-33916748, 79611561

40423938, 1338601
91560263, -59132642

-93496948, -37539400
-40772843, -49382609

-9158218, 90946000
-32669334, -13843709

-6786769, -83272647
-49131534, 3522701

-18771443, -64269643
-91547722, 91698737

-56782227, -94830400
58498334, 99633722

-63193534, -89219598
86941714, 57644657

49138798, -5093931
11237103, 82324173

76876724, 94505618
6009545, 5068635

68119617, 69106901
98869727, -57395314

-40278304, 38349718
19407854, -66896534

-93185575, 91374846
-81288674, 50351408

78454499, 99137517
72442168, -8947055

-97706136, 43218654
26686837, 80222843

-84559123, -60777074
1734105, 95690781

-74887363, -73936630
-4943265, -73263992

-12536038, 52132979
-58890281, -92323566

54243110, -19730934
98311170, -96591077

-47127778, 62295616
-9823990, 56790267

77894242, 48000111
22125953, 32628811

-75337693, 94228394
-57841997, -40653503

-33218809, -4163686
-32817067, -61598370

-99457803, 1793878
-64562138, -9116224

-79355401, -6885455
-16546607, -8132305

78601383, 89737305
9478750, -54948395

8615928, -31269339
37478886, -17366754

-69698409, -43715882
-439976, -33769265

-69465422, -60427565
-58112142, -70532295

-85042644, -48471559
-98423975, 87243263

74436430, 19417420
-75633733, 37855844

36736130, 58229776
-79208196, -28645288

-38341712, 31247107
-35646922, -54452973

49560139, 27548410
53715249, -47691366

-85506521, 75482265
86619141, -55520387

71148706, -41199097
50798566, 47573142

15526602, 24207155
-28974072, 35436353

3022800, 22779696
21866953, 13324775

-23191824, -63995198
-3212471, 93278852

50320370, -52872824
80917313, 10730250

73044698, -36396695
-47055011, 40227309

-1161539, -35021362
-73982739, -60327238

-64759154, 85570596
-75708631, -75207236

51229542, -21868045
90743477, -90724931

36980064, -33703878
-50691277, -60196726

-60666818, 46788280
-28377442, -33267052

85073968, 41674877
-11371776, -41274272

75722738, -8618668
-58556757, 80472818

-97217064, 85783148
-75355937, -95927097

70249334, 34395830
90197337, 25154995

75983183, 32217405
-54664840, -67420966

-50039335, -1858797
35907457, 3823335

27784098, 84674281
-13945410, 59431464

-74130070, -649034
-47921822, -12654965

-85943694, 48653644
83099800, -30443930

-44095708, 79871224
-65461957, -89308935

-11238687, -91230334
90306890, -83509137

68657426, 75385216
66049430, -65117810

45814424, 70305784
-33208604, -91292798

-99451033, 8564555
-92470229, -50186116

-61508679, 28484789
-20457866, -21201715

96920776, 42150692
-55274477, 9830474

93724853, 76843013
-31360859, -34381345

-25221030, -92750573
82311433, -20524967

-28441481, 75848671
-28962401, -91272743

79180641, -89090598
88615729, 3787075

85215225, 22316431
-18310879, 11604868

27082449, 46282996
96387455, -31875060

-19110208, -49367489
-48062721, 61465926

-39278275, 37875871
-28403243, -86429096

5420250, -73207124
37362505, -99307405

-42014864, 6211895
8906967, -20688644

31092054, -57721020
42450264, 41861038

12586106, 17862718
-85048436, -50763471

-78794499, -98931834
71167820, 49872908

-63475006, 86628520
91020207, 20463645

27042169, 69171378
-82078161, 41262232

-44111302, -19290148
96377631, 60154374

-17471949, -35111715
2556007, -78189784

-87280142, -55749054
-518457, 28514406

-55377057, -55656227
46787231, 53804022

72406795, -18375558
24599031, 22130451

-19438115, -99558330
-40279409, -45343184

-95759010, -75731865
97509834, -82486202

45323927, 30049754
7513155, 31330383

49158182, -15779269
39183077, -53291658

-20682623, -10268303
-33078188, -1414124

-84977336, -73824661
72927497, 18826184

-61255659, -77627356
-80820914, -42798799

82229250, -23197204
-58008439, 50746264

55638484, 45345920
66073314, -97668543

-39683400, 26981828
-11985049, -89534620

-13944553, -1775095
72799368, 5051783

60023631, 8657092
-49391866, -8974344

51190709, -59157932
39171440, -46526796

96081782, 11729864
98466170, 22876737

94443788, 33453507
27851103, 15971651

6686885, -18518828
6822142, 14865766

-99348328, -3471401
31701894, 9737023

29594719, -47280612
-24722302, 84349960

28779272, 14960476
77734132, -48653265

96508725, 54145109
-47353209, 55492788

67404301, -60120771
24221336, -95652541

48458317, 1296430
10867850, -63191530

-14454465, 97252052
9092667, 96192826

-62820021, 57061889
24112712, -45012211

-31021917, 22817933
17374475, 90563558

2766320, -13376854
-45532068, 34142673

30716068, -70905253
52261930, 63797884

88185784, -44367233
19055347, 38739286

-67482591, 35225706
-723220, -90747217

47754425, -16324214
-82337314, 21690628

22255875, 58175892
-41147373, 6584883

26400437, 50455679
-66466492, -76480366

98257894, 66173272
81230755, -12864486

79516778, -73410043
23095258, -11899023

-68265825, 48281285
-69872983, -89519368

-60150669, -64254950
57260390, 64202170

-18169107, -19998411
39837807, 76499061

27010725, 52246511
-57763426, 40898257

45711427, -68248960
-59136400, 19316852

-15680796, -67894606
17656870, 6910567

-87024068, 10447790
86483680, -24892998

81883177, 45888190
85788959, -83334369

67853979, 33205161
42692990, 89323232

71915378, -14486259
-40073133, 43086781

56134825, -7338500
87907630, -29218272

52471719, 47036222
-70242898, 17952085

-32129219, -37977945
-58406206, 89459408

-55172091, 96704053
-29706726, 76735550

41238857, -58357254
-76434979, -59615729

-40097085, -2507496
52652620, -90078433

72529031, 65680814
32578960, -81625333

89227468, 60664180
45118034, 94188655

-10342880, 83356770
91327915, -33388012

26834297, -13893972
42448150, -78742296

4211071, 36272411
-88454172, 86279208

15560351, 60385577
-50126711, 261722

38634993, 46673453
-80458115, 49526384

73803817, -41435763
-92518101, 53263891

60266590, 67531582
22631681, 27824733

27967253, 66500635
-65079610, -98390675

-44222202, 40420483
-19677769, -80745750

-38200160, 59576812
60215146, 82189438

-29519094, 46188975
61879472, 93554652

-29465266, 60468385
38292912, 39052624

-33378451, -91373350
65429867, -63522126

-44653923, 82487189
20337014, 937818

81875656, 21419476
42480105, 58766648

-95948519, 80103830
64833073, -73122118

13025435, -3190976
-94598200, -12201404

-44647809, 28817977
14085184, 24641267

-49982183, -6108293
23996630, 86930466

54867523, 11180726
-26591562, 32002818

95336057, 60362186
33077349, -92748585

62964903, 60181071
47575059, -3348207

-58105399, 64416494
99433615, 19650356

-61745350, 6039146
21267275, 47342458

-19039745, -90042810
73032872, 13941770

-93783706, 39803103
-25239136, -22160255

65079544, -30163362
66802629, -52526911

-99211138, -22391139
-42255398, 28765024

36323982, 63001033
94071853, -91380546

44454033, -45740105
-42201050, 87893414

88388068, 47431415
-72435798, 80236827

-85012655, 74887851
56649136, -55971547

19118414, 71762525
8182329, 16120189

9777988, -19664252
-70100742, 96734874

-14967139, -18059016
51544946, 1919059

31386731, 99487753
12443061, 53988735

-32599924, -62789232
-92127527, -58840989

75637122, 70486022
-94539923, -64215495

-17860574, -54382456
41157720, 18683364

64586185, -63538256
-76796940, 77744741

38369186, 19358629
-78301592, -6920053

-13074064, -21501268
75100443, -74493393

-45620358, 27944082
-90739801, -2366714

-41608741, -86550216
-21801705, -40778393

-69485759, -95616880
-60529446, -91820807

-65753888, 41360916
-61394580, 14881827

-45064643, 67530322
-78642117, 32743368

83133085, 37874816
-58276143, 38611345

74564560, 5274579
32470606, -71540355

28338388, -98682344
17686824, 7555273

33421867, 83477420
-7361574, -5438593

80327317, -20958687
36883024, -10103376

87220315, -32765179
36704423, -31453904

76356079, -90224702
67617231, 2230294

-72414149, -46271089
4140636, -97958929

-97644889, -42763632
-89894503, 10728377

81722770, -78760613
67996076, 88113671

15527479, 9420822
-50393936, -74724899

4131355, 81296403
46769448, 90854803

82910004, -74292912
-1551922, 31226395

-19376451, -44240653
-42457190, 41132610

68456939, 96710123
-37307323, -49736931

91984054, 19172887
-12691379, -33105001

-94325037, 99010030
-83832219, -48089513

58050027, -19517734
45596840, -79592329

-51521049, 17615334
8342436, -46073453

10617333, -60314370
-75534472, -4581825

-10422633, 88282966
71820839, 42228594

51601211, 99335874
24004474, 95368447

-47922632, -7271748
23323408, -64301067

52629457, 74555210
-99422453, -78510267

-24770344, -69118992
46384739, 73628002

52361170, 80299090
91783423, -25867455

33153295, -87393072
29335239, 84528788

21257157, 61611812
-53862109, 1897894

-10422332, -89776522
-18510888, 95198335

69573909, -20302671
45072556, 83603649

3097982, -93858471
21936204, -47214560

81071572, 96095213
-78555703, -11140953

-22475028, 4795326
-76547266, 65006573

-79327015, -81820992
91039585, -20173037

-88194618, -8995102
-1058602, -86597631

-31743689, 50503552
-80605423, 5042561

81981979, 83119190
89456914, 52319570

-85472414, -3491434
-27935763, -93381353

35973238, -74441302
33116153, -51766975

43714359, 33463719
-77374077, 91032749

14228641, 31858558
18054501, -52250624

95160611, -15796669
-38446573, -55121181

90576565, 97234349
83434173, 60567613

-27614869, -97282993
86044876, 28379876

-40449412, -50997916
32899042, -56158622

-64716536, -82218552
-28596917, 3450150

-5928668, -13666474
-14560831, 29266039

84440759, 69699706
32256975, 2345060

64764308, 24038143
61561858, 97521631

-6197923, -90053379
24806163, -26473170

-95603973, -72684635
-35750665, -13942573

20792881, -23363338
36106284, -72187330

84173259, 86490968
-90916657, 54005673

55433703, -59532376
-96412613, 22407166

-76238191, 84546266
-70030956, -1408465

21013659, 17106019
-1554861, 28969938

52440478, 66218297
4538072, 68589008

56045736, -3170123
53045475, -97032244

-66517880, -35064
78043859, 90860305

61325403, 92743511
-11702317, 45595437

93873026, 63351913
-57893012, 27468592

69742591, 91042031
-20475811, 24265076

43604381, -23544877
-85293084, 74119512

62825801, -85297678
46980392, -42775443

-21594154, 25227607
-94911701, -74128139

15500896, 60381686
-43526791, -8952524

86970945, 55707749
-80178805, 7970007

-64630992, 51944241
24043999, 78054851

-8068847, 42124489
54582453, 85396209

-1617090, -88837681
7737087, 25802210

-6391612, -72777225
68887246, -71238593

-43261941, -56467787
34910293, -22535898

68535044, -49340417
-45567756, 53070635

13025786, -24838562
68957046, -4925710

-7959490, 89506983
-40548354, 36758829

75765276, 21375079
78530517, -86101856

93864256, -25185698
10643724, -92034916

46883469, 22408441
66938017, 96850888

71986387, -4847185
-33749201, 85037058

6008559, -16170073
80508710, 92488681

-15493596, 98602995
-22770335, 21003747

-96443773, 75328409
-48532280, -20883304

-32528867, 46085561
88918927, -87103836

-75365949, 97794006
21921145, 81264460

60787432, 43314947
99726093, -55598082

75973347, 27124821
46916198, -44789330

13197145, 4240067
-79198908, -60473736

55039428, -8726705
-22635393, -42499558

-38797322, -76088903
61522856, -40876780

85922656, -90889939
8172641, -60261877

44741368, -24526408
32239542, -66125611

-82110153, -75054452
-85533140, 90198159

49927142, -24050678
86533813, 12373209

-72497911, 42112019
-46014433, 85206082

11473397, -39172789
70808293, 12440159

42870352, 2097099
-84270999, -97163831

-27335184, -47164176
42591635, -28384312

-47642859, -20679797
-10958330, -24838843

68419379, 88690645
-97828528, -91995407

-65527675, 32760395
-76482377, -788360

91917552, -19618752
53087027, -7165055

69823108, 54853782
-38237732, 84807405

51454648, 49465932
13050649, 91812034

-62645143, 26603876
-97697078, -98926673

-26441423, -58733692
-96002450, 11140698

-5777075, -94016411
70252767, 66291595

-1072730, 50780043
-56695115, -11996448

6403441, -44517404
-28645884, 77518248

-59301396, -29203083
-22193097, 36197914

86276272, 64608086
-54482174, 25463563

16766811, -55379295
74742256, 17155801

45829366, 6848231
-47438588, -82431725

22529430, 44905285
19957917, 92531534

48073883, -44837140
68373970, 1973821

-76980203, -11847403
53110901, 48962713

45534176, -25210396
34802539, -56695610

-84315549, -32840098
-60820712, -90617385

-99746079, -44250792
74597659, 46257260

52434316, -43359204
61533195, 90672980

-61084771, 86719445
42364082, 85021465

48259112, 80842488
-9659573, 4341580

41897803, 75643129
50899185, 82746858

47303571, -66849006
-42602423, -10247992

-5420918, 7010901
-97475507, 26937035

-74860669, 308430
-35328795, 41275582

-12106500, 94922405
81699165, 73859544

-97916122, 41403875
24320415, 14269011

-89544392, 45846418
50494062, -36118528

68841559, 82710799
8145230, -72861141

18010002, -2439123
47180732, -96122772

-81575116, 89745351
-69219882, -61266211

-35025352, -31481095
41223113, -67985278

96941551, 70159055
-51951001, -55091266

-94294477, 68565342
-27065002, 39383512

64870577, 16038393
84047834, -7232856

-62765916, -43702721
25201529, 27192075

-20419231, 75703314
88716613, 97690747

-17925730, 54691298
19679956, 14402146

16281619, -55252666
-58504544, -42855328

-86810436, 33921478
18941787, 24483315

-49303303, 96756145
66337977, -14156550

-43046834, -62026094
-84820786, -46386257

-32694292, -6048026
-63415170, 34446286

-9785129, 23460918
56479147, -94594376

-62917474, 28577936
95615755, 51470962

38194478, 98847807
-52400936, 25414523

9516693, 70694636
37747356, -2830361

-94468074, 52657359
90104346, -624340

-39540273, 36320605
-88778522, 59957204

64012004, -55187914
9676894, 41940903

-75542304, 30205155
42111612, -6187954

-32197223, 76901550
72750172, -90318413

10356077, 75290450
-2813863, 53147562

45141244, 25928589
-78739810, -63759767

-51494145, 23052085
-675563, -59065227

-37649202, -58663481
-96734632, -71752165

92185103, 81723823
88764999, -70206780

92425015, -8668909
28268984, -90964345

61798343, -68646076
30262357, 10835480

-17858929, -34496386
20655813, 59749126

96757857, 33170810
-47959326, 99031045

98218995, 28778783
-17116662, -30261265

-94538875, 47944662
-23177795, 5969914

26314264, 44547739
13349951, -6241553

81103016, 71413976
89789791, 50766370

-49859108, 71267446
-57475933, -98444869

21333734, 75134908
-86683478, -9781015

-15863871, 32572667
-19434127, -93185550

43467756, 81167658
-55813709, -27971637

98215284, -71572506
36602055, -9902240

25350153, -10709033
-92155008, -58721989

-17402665, 68737448
2308302, -26487779

47051710, -44499370
-25029430, 76704573

1628404, 23497056
-57191535, -61959921

36699501, -75288976
28430273, -36828544

-93349696, -69835985
-48058619, 1428196

-19634828, -10936748
-38723914, 89145155

56961428, 80975672
-14469809, 49501066

-31017959, -48271951
98576, 89550761

86613121, 92337558
58657379, -23669735

98492677, 1637890
-98125995, -78030787

44127885, 15285759
48463239, -77582594

-64937245, 23502461
22760157, 50781578

-7640525, -41223217
70910809, -48270969

-17551805, -42537561
5094138, -65720871

45549347, 63359290
-61283986, 63975052

-6674944, -87290867
-37870785, 5342718

-20980200, 70658617
-93748481, 4091175

95772860, -37877975
14079526, -12072857

-62505656, -95543734
85282129, -49149426

-59857759, 11062550
2050954, -72450753

-40749099, 80305708
43378880, 50863398

79431762, -28524316
18892434, -85104423

80666051, -97101427
-73185950, 37400878

52630622, -83890284
37989983, 68387757

35755343, -65479056
63148553, 35209234

-86722340, 75436123
-40444047, -51044284

23007796, -64180147
-90268666, 28208363

-68768703, -3541089
-61634841, 12783333

73562180, -603767
75040489, -45297245

67798672, -48580794
18798901, -19226772

50362616, 49426200
-46610183, -41144546

-23626604, -11443535
35187142, 45638046

72578878, -50096766
28045851, 72809392

69381255, -3675878
43569089, 18545206

6964818, -40093272
21589002, -47495352

74612260, 55629738
-54649446, 86409975

57781365, -87308378
-11456045, -98538390

-45061226, 8320684
-90026790, -73447498

73899482, 71123317
-97284174, 2636655

33526591, 537220
-76694293, 56642969

9324845, -81537311
-93631135, -89069556

-83607696, -8390346
38610000, -69900707

-34462100, -1105332
-43887749, -26226535

81275485, -3390294
54639681, 83229954

90841552, 5373611
7222461, -89144159

17961670, 71227866
-54220570, -25569612

46990152, -33102472
-80145814, -75417321

-51887507, -95171115
-52173090, 99655265

-90961200, 77117588
-56730846, -72691037

-96915442, -41969151
97641675, 5887274

-35758921, -42462788
23924863, -87676339

49961404, 93793804
-26472257, 74680625

-22822955, 24330190
-21776090, -43040569

88678428, -46779371
-47366120, -31750720

-92075965, 17078489
-61192664, 17825059

59527073, 12769408
75332587, -22630380

25342682, -52757049
-17512871, -68066443

46044921, -72031792
-28379303, 57253258

-46669535, -58247573
-88392818, 78128191

-22363007, 11183310
30572039, -35250557

-66538790, -94207728
-40844741, -68747774

-39066168, -58002155
60012214, -1666749

-11339981, 12108958
-91777374, -17938306

-20683408, 68003055
82330879, -60315680

31339536, -99552856
-52990042, -74137638

-62039019, -54473422
18098750, -62969172

-44434834, -60832636
19984839, 67086660

-82429735, 34359560
-68013273, 86837134

35726652, -16400930
-60224439, -18521901

-33160280, -22543374
45442594, 3180655

66534851, -30556702
-29784827, -92510366

-97221558, 15036287
97229276, 61093226

-15293852, -71690977
17126723, -4898888

-12866056, 62208458
-23472220, -78180464

-37192031, 16608592
-68088319, -53064096

50972362, 20912966
-60280218, 81044323

-39644442, 63013207
71131450, -98911261

25588237, 14071064
-25091328, -74871161

6789206, -283150
61283856, -54941261

32397302, -85890949
51748787, -42701874

-20381167, -79749914
56483523, -92213158

15298696, 5582828
65944570, -30471992

-55388100, 77188527
83429078, -96798372

47284300, 54989302
-69710247, -30702908

18534539, -37299666
-54528952, 20705650

-6532053, -64869982
-53393880, 40447631

4415274, 10518210
33887973, 9767905

-98604509, -17644814
64923780, 81323607

-70349667, 61331916
90398194, -30109444

27511096, 66981057
50893967, -51587244

70698884, -23193920
-66945540, -52270140

73829645, 4937729
58731402, -17984387

53584346, -40886500
-89030588, 42366288

28350618, 90082976
-91925899, 2690541

42568379, -66526196
58866008, 26310855

80981029, -47218180
-72754347, 15970872

40476799, 32826365
66427726, -83994069

33054887, 8575553
-84316512, 7845880

-79549182, 51931269
-45698104, -51271326

99856222, -91987258
-13976202, 69000833

7519227, 66422665
95673600, 67478131

-62494347, -35526545
44025536, -65044266

65200860, 79526402
-94381877, 22119867

56143435, 13764447
50912251, -21593685

54129275, -22597605
11346653, -79378105

-52618512, 23634951
25955653, 1102679

30332100, -62353585
95544396, -56567121

77938823, -18636448
37956600, 89023760

-33894609, 65430437
-94774378, 99269346

74189261, 6015983
13156242, 69431324

80458013, 89425916
-82725358, -92264440

68890614, 20567066
-74859730, 13301281

-62941418, 22370508
24287680, 73576780

78317157, 86980565
-12647167, 34244064

-1292093, -68132878
4943223, -11981801

-786006, 26110760
-35600316, 11503207

-56142548, -45255830
-51492018, 74074355

-63311987, -48128446
43974443, -43879444

-26694069, 59908410
28643255, -8651970

-7989845, 66986032
44818260, 14444756

-60994218, 25994563
-8418968, -89472870

2520274, -64661083
-27653744, -31628033

-29504030, -54280729
-73887533, -77029371

-50843930, -47375265
-11091446, -72662519

-13216753, 83298484
28711560, -14415619

70275689, -98960765
-85362988, 22560013

-83634220, 97924553
26177913, -17589731

33809957, 87703876
-36549902, -59652744

-12721991, 18828195
-54647522, 82623298

-93036876, -33699564
67009151, 61812741

-93327569, 18148429
38976292, -71630049

93584642, 25175129
-59743396, -80857908

-53582882, 95263978
-23466858, 29538446

-40693675, 66134243
-93570314, -25755394

-77427071, 90197150
-81080343, -53819471

-80349560, 72499918
-83844166, -32230840

31437442, -44117982
87115526, 75340992

98004673, -1179519
14919735, -24749052

-80453041, -14843629
-81989232, 53279226

-92409949, 66443827
-695619, -83624679

83672559, 79914143
-20858183, -2018428

76406716, -56738743
-42490659, 65075795

81704102, -58953904
724348, 98479015

-87689318, -15878663
55103245, 26331568

-52659098, 3152539
-76166019, -36614233

-82715603, -58521847
-57635854, -4150976

-69852271, 49077961
28204589, -27153748

-71717218, -98945488
59643504, 63625648

-12118592, -73575867
47581146, 24206376

48324361, 23470800
-74740982, 80806144

-74398163, 68785741
-35114392, -36212401

79984090, 81355461
70491977, -97609874

6988914, -6257440
68990234, -82222540

92962294, 98874404
-12508407, 9806683

21327459, 12779963
-71295281, -91867334

95719595, 1970421
-55520839, 75367173

-72786356, 83316115
-46805345, 78258878

51979026, 33909787
50382725, 2050254

16061349, -21826066
55712204, 21290641
